event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,inter2,interaction,civilian_targeting,region,country,location,notes,check,fatalities,perpetrator,is_lethal
YEM38154,2015-10-06,2015,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Takhyah,"On 6 October 2015, coalition airstrikes reportedly targeted the Takhyah area of Majz district, killing 3 civilians (including a woman and 2 children), injuring 2 others, and causing material damages to civilians' houses.",1,3,Other/Non-State,1
YEM38217,2015-10-09,2015,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Al Hudaydah - Al Hudaydah International Airport,"On 9 October 2015, coalition airstrikes reportedly targeted the gates of Al Hudaydah airport, causing the death of 1 child and injuring 5 civilians.",1,1,Other/Non-State,1
YEM38412,2015-10-14,2015,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Hajjah,"On 14 October 2015, coalition airstrikes reportedly targeted the Wadi Al Zayh area located between the Al Mahabishah and Ash Shahil districts of Hajjah, killing 5 civilians (including 3 children) and injuring 3 others, and damaging civilian houses, a water pump, a shop, and a truck transporting foodstuffs.",1,5,Other/Non-State,1
YEM38516,2015-10-17,2015,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Jumat Bin Fadil,"On 17 October 2015, coalition airstrikes reportedly targeted a civilian house in the Jumat Bin Fadil area of Haydan district, killing 4 civilians, including 1 child, and injuring 10 others, including children, causing material damages.",1,4,Other/Non-State,1
YEM38642,2015-10-22,2015,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Uqban,"On 22 October 2015, some Saudi-led Arab coalition forces air raids killed at least 42 fishers, including 5 children, and injured 8 others in Kaaban Island.",1,42,Other/Non-State,1
YEM38683,2015-10-23,2015,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Hidran,"On 23 October 2015, coalition airstrikes reportedly targeted a school and a civilian house in Hadran village, killing 2 children, injuring 1 woman and causing material damages.",1,2,Other/Non-State,1
YEM38757,2015-10-25,2015,1,Political violence,Explosions/Remote violence,Air/drone strike,Operation Restoring Hope,,8,Civilians (Yemen),7,78,Civilian targeting,Middle East,Yemen,Ruhm al Ulya,"On 25 October 2015, coalition airstrikes reportedly targeted the Ruhm al Ulya village in Bani Matar district, killing 4 civilians, including 1 child, and injuring 5 others.",1,4,Other/Non-State,1
SSD2534,2015-12-15,2015,3,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,8,Civilians (South Sudan),7,78,Civilian targeting,Eastern Africa,South Sudan,Khor Tombak,"In December 2015, three children were killed and maimed in air strikes by the Sudan Armed Forces on Khor Tumbak, Maban county, Unity State, South Sudan.",1,1,Sudan,1
SSD2535,2015-12-18,2015,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,8,Civilians (South Sudan),7,78,Civilian targeting,Eastern Africa,South Sudan,Khor Tombak,Sudan air forces aerial bombardments of Khor Tombak kill at least one child and injure three.,1,1,Sudan,1
SYR54978,2018-01-02,2018,1,Political violence,Explosions/Remote violence,Air/drone strike,Military Forces of Russia (2000-),,8,Civilians (Syria),7,78,Civilian targeting,Middle East,Syria,Qatra,"On 2 January 2018, Russian warplanes conducted airstrikes targeting Qatra village in Idleb province. As a result, 2 civilians were killed, including a child, and Qatra Elementary School was partially damaged. 2 fatalities.",1,2,Russia,1
